event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes
evt_000374,svc_054,service_account,2026-06-04 07:01:00,10.169.49.103,"Hyderabad, IN",17.385,78.4867,api_gateway,certificate,success,77,token_auth > api_read > api_write > logout,Linux-Server|service-agent,133898,HTTPS,normal,0,none,Expected behavioural baseline
evt_000375,svc_047,service_account,2026-06-04 07:07:22,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,database_read,certificate,success,153,token_auth > api_read > api_write > logout,Linux-Server|service-agent,452337,HTTPS,normal,0,none,Expected behavioural baseline
evt_000376,user_015,user,2026-06-04 07:14:08,10.161.40.203,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,63,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,166180,HTTPS,normal,0,none,Expected behavioural baseline
evt_000377,user_040,user,2026-06-04 07:19:21,10.138.54.130,"Mumbai, IN",19.076,72.8777,project_share,password,success,22,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,421863,HTTPS,normal,0,none,Expected behavioural baseline
evt_000378,user_029,user,2026-06-04 07:28:05,10.64.49.49,"New York, US",40.7128,-74.006,analytics_dashboard,password,success,30,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,289357,HTTPS,normal,0,none,Expected behavioural baseline
evt_000379,user_015,user,2026-06-04 07:52:08,10.161.40.203,"Mumbai, IN",19.076,72.8777,email,token,success,94,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,168354,HTTPS,normal,0,none,Expected behavioural baseline
evt_000380,user_021,user,2026-06-04 07:55:18,10.188.124.209,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,160,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,56939,HTTPS,normal,0,none,Expected behavioural baseline
evt_000381,user_025,user,2026-06-04 08:03:22,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,email,token,success,76,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,46128,HTTPS,normal,0,none,Expected behavioural baseline
evt_000382,user_010,user,2026-06-04 08:13:37,10.119.97.70,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,10,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,132753,HTTPS,normal,0,none,Expected behavioural baseline
evt_000383,user_002,user,2026-06-04 08:33:05,10.24.55.60,"Bengaluru, IN",12.9716,77.5946,employee_portal,token,success,91,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,121167,HTTPS,normal,0,none,Expected behavioural baseline
evt_000384,user_020,user,2026-06-04 08:36:30,10.29.237.93,"Tokyo, JP",35.6762,139.65,crm,password,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,264535,HTTPS,normal,0,none,Expected behavioural baseline
evt_000385,user_035,user,2026-06-04 08:38:57,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,analytics_dashboard,token,success,101,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,162033,HTTPS,normal,0,none,Expected behavioural baseline
evt_000386,user_002,user,2026-06-04 08:48:40,10.24.55.60,"Bengaluru, IN",12.9716,77.5946,crm,password,success,118,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,92223,HTTPS,normal,0,none,Expected behavioural baseline
evt_000387,user_021,user,2026-06-04 08:49:55,10.188.124.209,"Mumbai, IN",19.076,72.8777,crm,token,success,97,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,393650,HTTPS,normal,0,none,Expected behavioural baseline
evt_000388,user_020,user,2026-06-04 08:55:40,10.29.237.93,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,80,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,49935,HTTPS,normal,0,none,Expected behavioural baseline
evt_000389,user_021,user,2026-06-04 09:27:11,10.188.124.209,"Mumbai, IN",19.076,72.8777,email,token,success,98,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,180260,HTTPS,normal,0,none,Expected behavioural baseline
evt_000390,user_010,user,2026-06-04 09:28:47,10.119.97.70,"Hyderabad, IN",17.385,78.4867,email,token,success,97,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,193904,HTTPS,normal,0,none,Expected behavioural baseline
evt_000391,user_035,user,2026-06-04 09:30:49,10.150.122.129,"Bengaluru, IN",12.9716,77.5946,crm,password,success,59,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,82492,HTTPS,normal,0,none,Expected behavioural baseline
evt_000392,user_013,user,2026-06-04 09:43:52,10.68.35.64,"Tokyo, JP",35.6762,139.65,analytics_dashboard,token,success,88,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,264153,HTTPS,normal,0,none,Expected behavioural baseline
evt_000393,user_004,user,2026-06-04 09:46:23,10.40.55.246,"New York, US",40.7128,-74.006,email,token,success,16,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,215020,HTTPS,normal,0,none,Expected behavioural baseline
evt_000394,user_007,user,2026-06-04 09:53:30,10.170.58.198,"Mumbai, IN",19.076,72.8777,project_share,password,success,46,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,241604,HTTPS,normal,0,none,Expected behavioural baseline
evt_000395,user_036,user,2026-06-04 09:55:23,10.18.152.18,"Mumbai, IN",19.076,72.8777,email,token,success,101,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,350778,HTTPS,normal,0,none,Expected behavioural baseline
evt_000396,device_064,edge_device,2026-06-04 10:01:26,10.38.6.12,"Hyderabad, IN",17.385,78.4867,device_health,certificate,success,169,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,204510,HTTPS,normal,0,none,Expected behavioural baseline
evt_000397,svc_054,service_account,2026-06-04 10:02:18,10.169.49.103,"Hyderabad, IN",17.385,78.4867,database_read,token,success,42,token_auth > api_read > api_write > logout,Linux-Server|service-agent,14484,HTTPS,normal,0,none,Expected behavioural baseline
evt_000398,user_024,user,2026-06-04 10:03:19,10.58.16.87,"Mumbai, IN",19.076,72.8777,crm,token,success,89,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,365669,HTTPS,normal,0,none,Expected behavioural baseline
evt_000399,user_015,user,2026-06-04 10:13:09,10.161.40.203,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,53,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,421864,HTTPS,normal,0,none,Expected behavioural baseline
evt_000400,device_064,edge_device,2026-06-04 10:13:47,10.38.6.12,"Hyderabad, IN",17.385,78.4867,telemetry_endpoint,certificate,success,107,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,228548,HTTPS,normal,0,none,Expected behavioural baseline
evt_000401,svc_049,service_account,2026-06-04 10:15:28,10.231.91.54,"New York, US",40.7128,-74.006,database_read,token,success,138,token_auth > api_read > api_write > logout,Linux-Server|service-agent,467621,HTTPS,normal,0,none,Expected behavioural baseline
evt_000402,user_030,user,2026-06-04 10:18:58,10.119.63.224,"Delhi, IN",28.6139,77.209,project_share,password,success,121,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,450345,HTTPS,normal,0,none,Expected behavioural baseline
evt_000403,user_027,user,2026-06-04 10:21:29,10.201.121.207,"Tokyo, JP",35.6762,139.65,crm,password,success,149,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,492730,HTTPS,normal,0,none,Expected behavioural baseline
evt_000404,user_036,user,2026-06-04 10:23:07,10.18.152.18,"Mumbai, IN",19.076,72.8777,analytics_dashboard,token,success,90,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,171887,HTTPS,normal,0,none,Expected behavioural baseline
evt_000405,user_041,user,2026-06-04 10:25:21,10.73.40.113,"Hyderabad, IN",17.385,78.4867,project_share,password,success,47,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,193909,HTTPS,normal,0,none,Expected behavioural baseline
evt_000406,user_041,user,2026-06-04 10:28:56,10.73.40.113,"Hyderabad, IN",17.385,78.4867,email,password,success,151,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,235872,HTTPS,normal,0,none,Expected behavioural baseline
evt_000407,device_063,edge_device,2026-06-04 10:29:44,10.169.21.73,"Tokyo, JP",35.6762,139.65,device_health,certificate,success,115,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,311311,HTTPS,normal,0,none,Expected behavioural baseline
evt_000408,svc_047,service_account,2026-06-04 10:34:14,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,telemetry_queue,token,success,130,token_auth > api_read > api_write > logout,Linux-Server|service-agent,440387,HTTPS,normal,0,none,Expected behavioural baseline
evt_000409,user_030,user,2026-06-04 10:36:06,10.119.63.224,"Delhi, IN",28.6139,77.209,analytics_dashboard,password,success,97,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,309151,HTTPS,normal,0,none,Expected behavioural baseline
evt_000410,svc_055,service_account,2026-06-04 10:36:26,10.165.130.103,"London, UK",51.5072,-0.1276,telemetry_queue,token,success,170,token_auth > api_read > api_write > logout,Linux-Server|service-agent,406842,HTTPS,normal,0,none,Expected behavioural baseline
evt_000411,svc_047,service_account,2026-06-04 10:38:00,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,telemetry_queue,token,success,60,token_auth > api_read > api_write > logout,Linux-Server|service-agent,493568,HTTPS,normal,0,none,Expected behavioural baseline
evt_000412,user_034,user,2026-06-04 10:40:15,10.49.75.56,"Tokyo, JP",35.6762,139.65,project_share,token,success,51,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,470186,HTTPS,normal,0,none,Expected behavioural baseline
evt_000413,user_034,user,2026-06-04 10:43:09,10.49.75.56,"Tokyo, JP",35.6762,139.65,project_share,password,success,128,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,259933,HTTPS,normal,0,none,Expected behavioural baseline
evt_000414,user_010,user,2026-06-04 10:47:14,10.119.97.70,"Hyderabad, IN",17.385,78.4867,email,password,success,30,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,117437,HTTPS,normal,0,none,Expected behavioural baseline
evt_000415,user_010,user,2026-06-04 10:50:14,10.119.97.70,"Hyderabad, IN",17.385,78.4867,crm,password,success,85,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,221229,HTTPS,normal,0,none,Expected behavioural baseline
evt_000416,user_027,user,2026-06-04 10:51:40,10.201.121.207,"Tokyo, JP",35.6762,139.65,project_share,password,success,148,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,93738,HTTPS,normal,0,none,Expected behavioural baseline
evt_000417,user_007,user,2026-06-04 10:53:31,10.170.58.198,"Mumbai, IN",19.076,72.8777,analytics_dashboard,password,success,97,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,7000,HTTPS,normal,0,none,Expected behavioural baseline
evt_000418,user_030,user,2026-06-04 10:54:47,10.119.63.224,"Delhi, IN",28.6139,77.209,project_share,password,success,87,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,122872,HTTPS,normal,0,none,Expected behavioural baseline
evt_000419,user_036,user,2026-06-04 10:56:18,10.18.152.18,"Mumbai, IN",19.076,72.8777,analytics_dashboard,token,success,76,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,97830,HTTPS,normal,0,none,Expected behavioural baseline
evt_000420,user_020,user,2026-06-04 10:59:12,10.29.237.93,"Tokyo, JP",35.6762,139.65,crm,password,success,151,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,197800,HTTPS,normal,0,none,Expected behavioural baseline
evt_000421,user_023,user,2026-06-04 11:00:20,10.103.171.167,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,89,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,117078,HTTPS,normal,0,none,Expected behavioural baseline
evt_000422,user_040,user,2026-06-04 11:01:39,10.138.54.130,"Mumbai, IN",19.076,72.8777,employee_portal,token,success,132,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,300922,HTTPS,normal,0,none,Expected behavioural baseline
evt_000423,user_027,user,2026-06-04 11:02:56,10.201.121.207,"Tokyo, JP",35.6762,139.65,email,token,success,48,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,333290,HTTPS,normal,0,none,Expected behavioural baseline
evt_000424,svc_047,service_account,2026-06-04 11:10:25,10.20.241.227,"Bengaluru, IN",12.9716,77.5946,backup_service,certificate,success,15,token_auth > api_read > api_write > logout,Linux-Server|service-agent,212989,HTTPS,normal,0,none,Expected behavioural baseline
evt_000425,user_004,user,2026-06-04 11:12:01,10.40.55.246,"New York, US",40.7128,-74.006,email,token,success,112,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,84393,HTTPS,normal,0,none,Expected behavioural baseline
evt_000426,user_015,user,2026-06-04 11:24:27,10.161.40.203,"Mumbai, IN",19.076,72.8777,email,password,success,109,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,64163,HTTPS,normal,0,none,Expected behavioural baseline
evt_000427,user_033,user,2026-06-04 11:32:34,10.238.200.201,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,152,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,7118,HTTPS,normal,0,none,Expected behavioural baseline
evt_000428,user_034,user,2026-06-04 11:33:42,10.49.75.56,"Tokyo, JP",35.6762,139.65,crm,password,success,82,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,466575,HTTPS,normal,0,none,Expected behavioural baseline
evt_000429,user_025,user,2026-06-04 11:37:31,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,email,token,success,105,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,207281,HTTPS,normal,0,none,Expected behavioural baseline
evt_000430,user_030,user,2026-06-04 11:54:39,10.119.63.224,"Delhi, IN",28.6139,77.209,analytics_dashboard,password,success,143,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,498979,HTTPS,normal,0,none,Expected behavioural baseline
evt_000431,device_063,edge_device,2026-06-04 11:55:22,10.169.21.73,"Tokyo, JP",35.6762,139.65,firmware_status,certificate,success,114,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,95732,HTTPS,normal,0,none,Expected behavioural baseline
evt_000432,user_040,user,2026-06-04 11:55:43,10.138.54.130,"Mumbai, IN",19.076,72.8777,project_share,token,success,109,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,249608,HTTPS,normal,0,none,Expected behavioural baseline
evt_000433,user_008,user,2026-06-04 11:57:16,10.117.162.214,"Singapore, SG",1.3521,103.8198,project_share,password,success,121,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,160200,HTTPS,normal,0,none,Expected behavioural baseline
evt_000434,user_038,user,2026-06-04 12:00:50,10.53.171.184,"New York, US",40.7128,-74.006,crm,token,success,54,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,184625,HTTPS,normal,0,none,Expected behavioural baseline
evt_000435,svc_055,service_account,2026-06-04 12:03:53,10.165.130.103,"London, UK",51.5072,-0.1276,api_gateway,token,success,151,token_auth > api_read > api_write > logout,Linux-Server|service-agent,466403,HTTPS,normal,0,none,Expected behavioural baseline
evt_000436,device_058,edge_device,2026-06-04 12:04:45,10.1.133.237,"Bengaluru, IN",12.9716,77.5946,sensor_stream,certificate,success,90,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,119187,HTTPS,normal,0,none,Expected behavioural baseline
evt_000437,user_027,user,2026-06-04 12:05:11,10.201.121.207,"Tokyo, JP",35.6762,139.65,email,password,success,48,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,418525,HTTPS,normal,0,none,Expected behavioural baseline
evt_000438,user_025,user,2026-06-04 12:17:17,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,crm,token,success,81,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,438679,HTTPS,normal,0,none,Expected behavioural baseline
evt_000439,user_019,user,2026-06-04 12:22:20,10.96.195.42,"Hyderabad, IN",17.385,78.4867,employee_portal,password,success,107,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,347880,HTTPS,normal,0,none,Expected behavioural baseline
